"","id","y","time","trait","measure","family","CapAgeYears","Twin","jdateMC","PopDensMC"
"7357",5865,465,2004,"r","HornLen","gaussian",5,1,2.66537467700258,144.670542635659
"7374",954,463,2004,"r","HornLen","gaussian",9,1,6.66537467700258,144.670542635659
"74071",1538,189,2004,"r","HornLen","gaussian",1,1,-1.33462532299742,144.670542635659
"74091",3986,117,2004,"r","HornLen","gaussian",1,0,-1.33462532299742,144.670542635659
"7410",10827,330,2004,"r","HornLen","gaussian",2,0,-0.334625322997416,144.670542635659
"7411",8232,435,2004,"r","HornLen","gaussian",2,0,-0.334625322997416,144.670542635659
"7412",11837,342,2004,"r","HornLen","gaussian",2,0,-0.334625322997416,144.670542635659
"7413",5113,375,2004,"r","HornLen","gaussian",2,0,-0.334625322997416,144.670542635659
"74141",9107,369,2004,"r","HornLen","gaussian",2,0,-0.334625322997416,144.670542635659
"7415",3376,384,2004,"r","HornLen","gaussian",2,0,-0.334625322997416,144.670542635659
"7416",12138,402,2004,"r","HornLen","gaussian",2,0,-0.334625322997416,144.670542635659
"7418",10576,290,2004,"r","HornLen","gaussian",2,0,-0.334625322997416,144.670542635659
"74201",116,368,2004,"r","HornLen","gaussian",2,0,-0.334625322997416,144.670542635659
"74211",4970,330,2004,"r","HornLen","gaussian",2,0,-0.334625322997416,144.670542635659
"74221",2526,295,2004,"r","HornLen","gaussian",2,0,-0.334625322997416,144.670542635659
"7423",11300,371,2004,"r","HornLen","gaussian",2,0,-0.334625322997416,144.670542635659
"7424",3761,368,2004,"r","HornLen","gaussian",2,0,-0.334625322997416,144.670542635659
"74251",8216,343,2004,"r","HornLen","gaussian",2,0,-0.334625322997416,144.670542635659
"74261",2180,337,2004,"r","HornLen","gaussian",2,0,-0.334625322997416,144.670542635659
"7433",2825,440,2004,"r","HornLen","gaussian",5,0,2.66537467700258,144.670542635659
"7437",3559,503,2004,"r","HornLen","gaussian",7,0,4.66537467700258,144.670542635659
"7439",97,548,2004,"r","HornLen","gaussian",9,0,6.66537467700258,144.670542635659
"74741",14309,255,2004,"r","HornLen","gaussian",1,0,-1.33462532299742,144.670542635659
"74771",3,223,2004,"r","HornLen","gaussian",1,0,-1.33462532299742,144.670542635659
"74821",1112,275,2004,"r","HornLen","gaussian",1,0,-1.33462532299742,144.670542635659
"74831",10745,318,2004,"r","HornLen","gaussian",1,0,-1.33462532299742,144.670542635659
"74851",1326,194,2004,"r","HornLen","gaussian",1,0,-1.33462532299742,144.670542635659
"74861",3299,209,2004,"r","HornLen","gaussian",2,0,-0.334625322997416,144.670542635659
"7487",9018,420,2004,"r","HornLen","gaussian",2,0,-0.334625322997416,144.670542635659
"74891",2402,405,2004,"r","HornLen","gaussian",2,1,-0.334625322997416,144.670542635659
"7490",8035,372,2004,"r","HornLen","gaussian",2,0,-0.334625322997416,144.670542635659
"7492",6575,410,2004,"r","HornLen","gaussian",2,0,-0.334625322997416,144.670542635659
"74931",8981,375,2004,"r","HornLen","gaussian",3,0,0.665374677002584,144.670542635659
"7505",8765,462,2004,"r","HornLen","gaussian",4,1,1.66537467700258,144.670542635659
"80081",7264,241,2005,"r","HornLen","gaussian",1,0,-1.33462532299742,-121.329457364341
"80091",4405,230,2005,"r","HornLen","gaussian",1,0,-1.33462532299742,-121.329457364341
"8013",10880,490,2005,"r","HornLen","gaussian",2,0,-0.334625322997416,-121.329457364341
"8032",3959,370,2005,"r","HornLen","gaussian",2,0,-0.334625322997416,-121.329457364341
"8033",11904,399,2005,"r","HornLen","gaussian",2,0,-0.334625322997416,-121.329457364341
"8038",9620,464,2005,"r","HornLen","gaussian",3,0,0.665374677002584,-121.329457364341
"8040",5949,335,2005,"r","HornLen","gaussian",3,1,0.665374677002584,-121.329457364341
"8054",8593,480,2005,"r","HornLen","gaussian",5,1,2.66537467700258,-121.329457364341
"81881",8736,258,2006,"r","HornLen","gaussian",1,0,-1.33462532299742,-59.3294573643411
"81981",1299,156,2006,"r","HornLen","gaussian",1,0,-1.33462532299742,-59.3294573643411
"8201",4405,307,2006,"r","HornLen","gaussian",2,0,-0.334625322997416,-59.3294573643411
"8202",10880,564,2006,"r","HornLen","gaussian",3,0,0.665374677002584,-59.3294573643411
"82051",8460,428,2006,"r","HornLen","gaussian",3,0,0.665374677002584,-59.3294573643411
"8215",9620,476,2006,"r","HornLen","gaussian",4,0,1.66537467700258,-59.3294573643411
"8216",5949,369,2006,"r","HornLen","gaussian",4,1,1.66537467700258,-59.3294573643411
"8225",8593,470,2006,"r","HornLen","gaussian",6,1,3.66537467700258,-59.3294573643411
"82541",9062,257,2006,"r","HornLen","gaussian",1,0,-1.33462532299742,-59.3294573643411
"82551",4062,254,2006,"r","HornLen","gaussian",1,0,-1.33462532299742,-59.3294573643411
"82581",8453,220,2006,"r","HornLen","gaussian",1,0,-1.33462532299742,-59.3294573643411
"8270",12668,377,2006,"r","HornLen","gaussian",6,0,3.66537467700258,-59.3294573643411
"82791",4671,380,2006,"r","HornLen","gaussian",3,1,0.665374677002584,-59.3294573643411
"82801",3689,413,2006,"r","HornLen","gaussian",3,1,0.665374677002584,-59.3294573643411
"82831",451,425,2006,"r","HornLen","gaussian",3,0,0.665374677002584,-59.3294573643411
"83051",1148,239,2006,"r","HornLen","gaussian",1,0,-1.33462532299742,-59.3294573643411
"83081",8887,349,2006,"r","HornLen","gaussian",3,0,0.665374677002584,-59.3294573643411
"83101",14007,375,2006,"r","HornLen","gaussian",3,0,0.665374677002584,-59.3294573643411
"8311",3,359,2006,"r","HornLen","gaussian",3,0,0.665374677002584,-59.3294573643411
"8312",710,382,2006,"r","HornLen","gaussian",3,1,0.665374677002584,-59.3294573643411
"83141",10973,450,2006,"r","HornLen","gaussian",3,1,0.665374677002584,-59.3294573643411
"83151",2035,458,2006,"r","HornLen","gaussian",3,0,0.665374677002584,-59.3294573643411
"83171",9263,335,2006,"r","HornLen","gaussian",4,0,1.66537467700258,-59.3294573643411
"86171",9558,277,2007,"r","HornLen","gaussian",1,0,-1.33462532299742,-79.3294573643411
"86301",3643,282,2007,"r","HornLen","gaussian",1,0,-1.33462532299742,-79.3294573643411
"86311",9795,222,2007,"r","HornLen","gaussian",1,0,-1.33462532299742,-79.3294573643411
"86331",13519,421,2007,"r","HornLen","gaussian",2,0,-0.334625322997416,-79.3294573643411
"8649",4405,388,2007,"r","HornLen","gaussian",3,0,0.665374677002584,-79.3294573643411
"8653",10880,611,2007,"r","HornLen","gaussian",4,0,1.66537467700258,-79.3294573643411
"8666",3959,525,2007,"r","HornLen","gaussian",4,0,1.66537467700258,-79.3294573643411
"8681",8232,558,2007,"r","HornLen","gaussian",5,0,2.66537467700258,-79.3294573643411
"8683",9620,500,2007,"r","HornLen","gaussian",5,0,2.66537467700258,-79.3294573643411
"8710",8593,491,2007,"r","HornLen","gaussian",7,1,4.66537467700258,-79.3294573643411
"87621",5779,239,2007,"r","HornLen","gaussian",1,0,-1.33462532299742,-79.3294573643411
"87651",13855,271,2007,"r","HornLen","gaussian",1,0,-1.33462532299742,-79.3294573643411
"87701",2645,210,2007,"r","HornLen","gaussian",1,0,-1.33462532299742,-79.3294573643411
"87831",11947,269,2007,"r","HornLen","gaussian",2,0,-0.334625322997416,-79.3294573643411
"88311",1643,512,2007,"r","HornLen","gaussian",4,0,1.66537467700258,-79.3294573643411
"88351",9547,506,2007,"r","HornLen","gaussian",4,0,1.66537467700258,-79.3294573643411
"8845",12668,400,2007,"r","HornLen","gaussian",7,0,4.66537467700258,-79.3294573643411
"90111",1414,279,2008,"r","HornLen","gaussian",1,0,-1.33462532299742,40.6705426356589
"90121",11983,263,2008,"r","HornLen","gaussian",1,0,-1.33462532299742,40.6705426356589
"90131",4358,326,2008,"r","HornLen","gaussian",1,0,-1.33462532299742,40.6705426356589
"90191",13484,228,2008,"r","HornLen","gaussian",1,1,-1.33462532299742,40.6705426356589
"90241",145,255,2008,"r","HornLen","gaussian",1,1,-1.33462532299742,40.6705426356589
"90271",4166,289,2008,"r","HornLen","gaussian",1,0,-1.33462532299742,40.6705426356589
"90291",686,237,2008,"r","HornLen","gaussian",1,0,-1.33462532299742,40.6705426356589
"90361",8349,395,2008,"r","HornLen","gaussian",2,0,-0.334625322997416,40.6705426356589
"9039",13855,366,2008,"r","HornLen","gaussian",2,0,-0.334625322997416,40.6705426356589
"9043",2645,298,2008,"r","HornLen","gaussian",2,0,-0.334625322997416,40.6705426356589
"9044",3643,370,2008,"r","HornLen","gaussian",2,0,-0.334625322997416,40.6705426356589
"9052",10880,641,2008,"r","HornLen","gaussian",5,0,2.66537467700258,40.6705426356589
"9059",451,470,2008,"r","HornLen","gaussian",5,0,2.66537467700258,40.6705426356589
"9060",4671,437,2008,"r","HornLen","gaussian",5,1,2.66537467700258,40.6705426356589
"90651",6222,476,2008,"r","HornLen","gaussian",5,0,2.66537467700258,40.6705426356589
"9070",8232,573,2008,"r","HornLen","gaussian",6,0,3.66537467700258,40.6705426356589
"91171",11340,187,2008,"r","HornLen","gaussian",1,0,-1.33462532299742,40.6705426356589
"91211",10660,282,2008,"r","HornLen","gaussian",1,0,-1.33462532299742,40.6705426356589
"91251",13299,300,2008,"r","HornLen","gaussian",1,0,-1.33462532299742,40.6705426356589
"91261",5691,270,2008,"r","HornLen","gaussian",1,0,-1.33462532299742,40.6705426356589
"91271",2909,225,2008,"r","HornLen","gaussian",1,0,-1.33462532299742,40.6705426356589
"9128",9558,351,2008,"r","HornLen","gaussian",2,0,-0.334625322997416,40.6705426356589
"9131",9795,306,2008,"r","HornLen","gaussian",2,0,-0.334625322997416,40.6705426356589
"9132",13519,569,2008,"r","HornLen","gaussian",3,0,0.665374677002584,40.6705426356589
"9135",4405,436,2008,"r","HornLen","gaussian",4,0,1.66537467700258,40.6705426356589
"9139",3959,552,2008,"r","HornLen","gaussian",5,0,2.66537467700258,40.6705426356589
"9147",9620,496,2008,"r","HornLen","gaussian",6,0,3.66537467700258,40.6705426356589
"9154",8593,494,2008,"r","HornLen","gaussian",8,1,5.66537467700258,40.6705426356589
"91831",10289,226,2008,"r","HornLen","gaussian",1,0,-1.33462532299742,40.6705426356589
"91841",3045,246,2008,"r","HornLen","gaussian",1,0,-1.33462532299742,40.6705426356589
"91861",14328,201,2008,"r","HornLen","gaussian",1,0,-1.33462532299742,40.6705426356589
"91871",8540,205,2008,"r","HornLen","gaussian",1,0,-1.33462532299742,40.6705426356589
"9189",5779,331,2008,"r","HornLen","gaussian",2,0,-0.334625322997416,40.6705426356589
"91911",10798,385,2008,"r","HornLen","gaussian",2,0,-0.334625322997416,40.6705426356589
"92461",2789,208,2008,"r","HornLen","gaussian",1,0,-1.33462532299742,40.6705426356589
"92481",300,143,2008,"r","HornLen","gaussian",1,0,-1.33462532299742,40.6705426356589
"92501",9388,167,2008,"r","HornLen","gaussian",1,0,-1.33462532299742,40.6705426356589
"94151",7792,383,2009,"r","HornLen","gaussian",2,0,-0.334625322997416,90.6705426356589
"94161",3596,385,2009,"r","HornLen","gaussian",2,1,-0.334625322997416,90.6705426356589
"9418",710,467,2009,"r","HornLen","gaussian",6,1,3.66537467700258,90.6705426356589
"94651",3759,222,2009,"r","HornLen","gaussian",1,0,-1.33462532299742,90.6705426356589
"94711",13160,224,2009,"r","HornLen","gaussian",1,0,-1.33462532299742,90.6705426356589
"94721",9526,186,2009,"r","HornLen","gaussian",1,1,-1.33462532299742,90.6705426356589
"94731",6715,183,2009,"r","HornLen","gaussian",1,0,-1.33462532299742,90.6705426356589
"94821",13557,183,2009,"r","HornLen","gaussian",1,0,-1.33462532299742,90.6705426356589
"9484",4358,437,2009,"r","HornLen","gaussian",2,0,-0.334625322997416,90.6705426356589
"9488",10660,426,2009,"r","HornLen","gaussian",2,0,-0.334625322997416,90.6705426356589
"9491",145,334,2009,"r","HornLen","gaussian",2,1,-0.334625322997416,90.6705426356589
"9495",686,348,2009,"r","HornLen","gaussian",2,0,-0.334625322997416,90.6705426356589
"9499",8349,500,2009,"r","HornLen","gaussian",3,0,0.665374677002584,90.6705426356589
"9500",9558,445,2009,"r","HornLen","gaussian",3,0,0.665374677002584,90.6705426356589
"9501",5779,403,2009,"r","HornLen","gaussian",3,0,0.665374677002584,90.6705426356589
"9503",13855,424,2009,"r","HornLen","gaussian",3,0,0.665374677002584,90.6705426356589
"9505",2645,383,2009,"r","HornLen","gaussian",3,0,0.665374677002584,90.6705426356589
"9506",9795,360,2009,"r","HornLen","gaussian",3,0,0.665374677002584,90.6705426356589
"9507",10798,480,2009,"r","HornLen","gaussian",3,0,0.665374677002584,90.6705426356589
"9508",13519,658,2009,"r","HornLen","gaussian",4,0,1.66537467700258,90.6705426356589
"9514",4405,474,2009,"r","HornLen","gaussian",5,0,2.66537467700258,90.6705426356589
"9516",10880,660,2009,"r","HornLen","gaussian",6,0,3.66537467700258,90.6705426356589
"9518",8460,529,2009,"r","HornLen","gaussian",6,0,3.66537467700258,90.6705426356589
"9519",12687,446,2009,"r","HornLen","gaussian",6,1,3.66537467700258,90.6705426356589
"9521",3959,573,2009,"r","HornLen","gaussian",6,0,3.66537467700258,90.6705426356589
"9531",5426,528,2009,"r","HornLen","gaussian",7,0,4.66537467700258,90.6705426356589
"9544",8593,486,2009,"r","HornLen","gaussian",9,1,6.66537467700258,90.6705426356589
"95791",13251,278,2009,"r","HornLen","gaussian",1,0,-1.33462532299742,90.6705426356589
"95801",12408,266,2009,"r","HornLen","gaussian",1,0,-1.33462532299742,90.6705426356589
"95811",7305,174,2009,"r","HornLen","gaussian",1,1,-1.33462532299742,90.6705426356589
"95851",11953,285,2009,"r","HornLen","gaussian",1,1,-1.33462532299742,90.6705426356589
"95881",11892,264,2009,"r","HornLen","gaussian",1,0,-1.33462532299742,90.6705426356589
"95901",6119,219,2009,"r","HornLen","gaussian",1,1,-1.33462532299742,90.6705426356589
"9591",1414,410,2009,"r","HornLen","gaussian",2,0,-0.334625322997416,90.6705426356589
"95921",7076,323,2009,"r","HornLen","gaussian",2,0,-0.334625322997416,90.6705426356589
"9593",11340,260,2009,"r","HornLen","gaussian",2,0,-0.334625322997416,90.6705426356589
"95961",1012,393,2009,"r","HornLen","gaussian",2,0,-0.334625322997416,90.6705426356589
"9601",5691,379,2009,"r","HornLen","gaussian",2,0,-0.334625322997416,90.6705426356589
"9609",3643,431,2009,"r","HornLen","gaussian",3,0,0.665374677002584,90.6705426356589
"9620",8232,574,2009,"r","HornLen","gaussian",7,0,4.66537467700258,90.6705426356589
"98941",4018,244,2010,"r","HornLen","gaussian",1,0,-1.33462532299742,145.670542635659
"98951",9447,233,2010,"r","HornLen","gaussian",1,0,-1.33462532299742,145.670542635659
"98961",11713,176,2010,"r","HornLen","gaussian",1,0,-1.33462532299742,145.670542635659
"98971",12454,295,2010,"r","HornLen","gaussian",1,0,-1.33462532299742,145.670542635659
"99571",3136,293,2010,"r","HornLen","gaussian",1,0,-1.33462532299742,145.670542635659
"99591",10855,218,2010,"r","HornLen","gaussian",1,0,-1.33462532299742,145.670542635659
"99611",6162,215,2010,"r","HornLen","gaussian",1,0,-1.33462532299742,145.670542635659
"99681",7214,311,2010,"r","HornLen","gaussian",1,0,-1.33462532299742,145.670542635659
"99691",8507,258,2010,"r","HornLen","gaussian",1,0,-1.33462532299742,145.670542635659
"99701",2426,251,2010,"r","HornLen","gaussian",1,0,-1.33462532299742,145.670542635659
"99711",12371,193,2010,"r","HornLen","gaussian",1,0,-1.33462532299742,145.670542635659
"99761",3563,354,2010,"r","HornLen","gaussian",2,0,-0.334625322997416,145.670542635659
"99791",9907,251,2010,"r","HornLen","gaussian",2,0,-0.334625322997416,145.670542635659
"99891",271,384,2010,"r","HornLen","gaussian",3,0,0.665374677002584,145.670542635659
"100211",2133,194,2010,"r","HornLen","gaussian",1,0,-1.33462532299742,145.670542635659
"100301",1061,380,2010,"r","HornLen","gaussian",2,0,-0.334625322997416,145.670542635659
"101041",582,258,2010,"r","HornLen","gaussian",1,0,-1.33462532299742,145.670542635659
"101071",13200,174,2010,"r","HornLen","gaussian",1,0,-1.33462532299742,145.670542635659
"101081",8853,246,2010,"r","HornLen","gaussian",1,0,-1.33462532299742,145.670542635659
"101121",10390,163,2010,"r","HornLen","gaussian",1,0,-1.33462532299742,145.670542635659
"101161",3278,202,2010,"r","HornLen","gaussian",1,0,-1.33462532299742,145.670542635659
"101181",12514,290,2010,"r","HornLen","gaussian",1,0,-1.33462532299742,145.670542635659
"101221",10097,239,2010,"r","HornLen","gaussian",1,0,-1.33462532299742,145.670542635659
"101231",11174,149,2010,"r","HornLen","gaussian",1,0,-1.33462532299742,145.670542635659
"101251",9804,120,2010,"r","HornLen","gaussian",1,0,-1.33462532299742,145.670542635659
"10129",3759,303,2010,"r","HornLen","gaussian",2,0,-0.334625322997416,145.670542635659
"10130",13251,377,2010,"r","HornLen","gaussian",2,0,-0.334625322997416,145.670542635659
"10131",12408,355,2010,"r","HornLen","gaussian",2,0,-0.334625322997416,145.670542635659
"10132",7305,253,2010,"r","HornLen","gaussian",2,1,-0.334625322997416,145.670542635659
"101351",3657,218,2010,"r","HornLen","gaussian",2,0,-0.334625322997416,145.670542635659
"10140",13160,270,2010,"r","HornLen","gaussian",2,0,-0.334625322997416,145.670542635659
"10155",11892,315,2010,"r","HornLen","gaussian",2,0,-0.334625322997416,145.670542635659
"10157",13557,250,2010,"r","HornLen","gaussian",2,0,-0.334625322997416,145.670542635659
"10160",1414,467,2010,"r","HornLen","gaussian",3,0,0.665374677002584,145.670542635659
"10161",11340,296,2010,"r","HornLen","gaussian",3,0,0.665374677002584,145.670542635659
"10163",4358,490,2010,"r","HornLen","gaussian",3,0,0.665374677002584,145.670542635659
"101681",11111,376,2010,"r","HornLen","gaussian",3,0,0.665374677002584,145.670542635659
"10170",10660,488,2010,"r","HornLen","gaussian",3,0,0.665374677002584,145.670542635659
"10177",145,364,2010,"r","HornLen","gaussian",3,1,0.665374677002584,145.670542635659
"10180",686,378,2010,"r","HornLen","gaussian",3,0,0.665374677002584,145.670542635659
"10181",5691,441,2010,"r","HornLen","gaussian",3,0,0.665374677002584,145.670542635659
"10187",8349,544,2010,"r","HornLen","gaussian",4,0,1.66537467700258,145.670542635659
"10188",9558,477,2010,"r","HornLen","gaussian",4,0,1.66537467700258,145.670542635659
"10190",13855,463,2010,"r","HornLen","gaussian",4,0,1.66537467700258,145.670542635659
"10194",2645,409,2010,"r","HornLen","gaussian",4,0,1.66537467700258,145.670542635659
"10195",3643,457,2010,"r","HornLen","gaussian",4,0,1.66537467700258,145.670542635659
"10196",9795,362,2010,"r","HornLen","gaussian",4,0,1.66537467700258,145.670542635659
"10197",13519,681,2010,"r","HornLen","gaussian",5,0,2.66537467700258,145.670542635659
"10208",4405,485,2010,"r","HornLen","gaussian",6,0,3.66537467700258,145.670542635659
"10212",10880,673,2010,"r","HornLen","gaussian",7,0,4.66537467700258,145.670542635659
"10217",3959,583,2010,"r","HornLen","gaussian",7,0,4.66537467700258,145.670542635659
"10231",8232,590,2010,"r","HornLen","gaussian",8,0,5.66537467700258,145.670542635659
"10244",8593,485,2010,"r","HornLen","gaussian",10,1,7.66537467700258,145.670542635659
"105181",11810,213,2011,"r","HornLen","gaussian",1,0,-1.33462532299742,122.670542635659
"105201",10382,260,2011,"r","HornLen","gaussian",1,0,-1.33462532299742,122.670542635659
"10528",582,353,2011,"r","HornLen","gaussian",2,0,-0.334625322997416,122.670542635659
"10529",8853,393,2011,"r","HornLen","gaussian",2,0,-0.334625322997416,122.670542635659
"10536",3136,383,2011,"r","HornLen","gaussian",2,0,-0.334625322997416,122.670542635659
"10542",10097,328,2011,"r","HornLen","gaussian",2,0,-0.334625322997416,122.670542635659
"10543",9804,154,2011,"r","HornLen","gaussian",2,0,-0.334625322997416,122.670542635659
"10548",3759,342,2011,"r","HornLen","gaussian",3,0,0.665374677002584,122.670542635659
"10549",13251,448,2011,"r","HornLen","gaussian",3,0,0.665374677002584,122.670542635659
"10550",12408,426,2011,"r","HornLen","gaussian",3,0,0.665374677002584,122.670542635659
"10551",7305,308,2011,"r","HornLen","gaussian",3,1,0.665374677002584,122.670542635659
"10565",13557,278,2011,"r","HornLen","gaussian",3,0,0.665374677002584,122.670542635659
"10569",1414,494,2011,"r","HornLen","gaussian",4,0,1.66537467700258,122.670542635659
"10573",11111,423,2011,"r","HornLen","gaussian",4,0,1.66537467700258,122.670542635659
"10579",686,404,2011,"r","HornLen","gaussian",4,0,1.66537467700258,122.670542635659
"10580",5691,492,2011,"r","HornLen","gaussian",4,0,1.66537467700258,122.670542635659
"10589",8349,573,2011,"r","HornLen","gaussian",5,0,2.66537467700258,122.670542635659
"10593",3643,478,2011,"r","HornLen","gaussian",5,0,2.66537467700258,122.670542635659
"10595",13519,708,2011,"r","HornLen","gaussian",6,0,3.66537467700258,122.670542635659
"10603",4405,492,2011,"r","HornLen","gaussian",7,0,4.66537467700258,122.670542635659
"106391",1134,238,2011,"r","HornLen","gaussian",1,0,-1.33462532299742,122.670542635659
"106411",485,119,2011,"r","HornLen","gaussian",1,0,-1.33462532299742,122.670542635659
"106421",11981,193,2011,"r","HornLen","gaussian",1,0,-1.33462532299742,122.670542635659
"10644",13200,254,2011,"r","HornLen","gaussian",2,0,-0.334625322997416,122.670542635659
"10645",10390,282,2011,"r","HornLen","gaussian",2,0,-0.334625322997416,122.670542635659
"10647",3278,290,2011,"r","HornLen","gaussian",2,0,-0.334625322997416,122.670542635659
"10649",13160,317,2011,"r","HornLen","gaussian",3,0,0.665374677002584,122.670542635659
"10654",11892,368,2011,"r","HornLen","gaussian",3,0,0.665374677002584,122.670542635659
"10656",11340,340,2011,"r","HornLen","gaussian",4,0,1.66537467700258,122.670542635659
"10657",4358,532,2011,"r","HornLen","gaussian",4,0,1.66537467700258,122.670542635659
"10659",145,377,2011,"r","HornLen","gaussian",4,1,1.66537467700258,122.670542635659
"10663",2645,438,2011,"r","HornLen","gaussian",5,0,2.66537467700258,122.670542635659
"10664",9795,397,2011,"r","HornLen","gaussian",5,0,2.66537467700258,122.670542635659
"10698",12454,375,2011,"r","HornLen","gaussian",2,0,-0.334625322997416,122.670542635659
"106991",3156,337,2011,"r","HornLen","gaussian",2,1,-0.334625322997416,122.670542635659
"10703",6162,282,2011,"r","HornLen","gaussian",2,0,-0.334625322997416,122.670542635659
"107041",9718,401,2011,"r","HornLen","gaussian",2,0,-0.334625322997416,122.670542635659
"107111",7421,358,2011,"r","HornLen","gaussian",3,0,0.665374677002584,122.670542635659
"10717",1012,486,2011,"r","HornLen","gaussian",4,0,1.66537467700258,122.670542635659
"107201",10426,447,2011,"r","HornLen","gaussian",4,1,1.66537467700258,122.670542635659
"10730",8887,444,2011,"r","HornLen","gaussian",8,0,5.66537467700258,122.670542635659
"107311",2605,383,2011,"r","HornLen","gaussian",8,0,5.66537467700258,122.670542635659
"10734",1643,566,2011,"r","HornLen","gaussian",8,0,5.66537467700258,122.670542635659
"112461",12554,234,2012,"r","HornLen","gaussian",1,0,-1.33462532299742,-164.329457364341
"11250",11810,299,2012,"r","HornLen","gaussian",2,0,-0.334625322997416,-164.329457364341
"11259",582,429,2012,"r","HornLen","gaussian",3,0,0.665374677002584,-164.329457364341
"11266",10097,381,2012,"r","HornLen","gaussian",3,0,0.665374677002584,-164.329457364341
"112671",6952,414,2012,"r","HornLen","gaussian",3,0,0.665374677002584,-164.329457364341
"11281",4358,552,2012,"r","HornLen","gaussian",5,0,2.66537467700258,-164.329457364341
"11293",3643,483,2012,"r","HornLen","gaussian",6,0,3.66537467700258,-164.329457364341
"113191",6408,253,2012,"r","HornLen","gaussian",1,0,-1.33462532299742,-164.329457364341
"11320",11981,270,2012,"r","HornLen","gaussian",2,0,-0.334625322997416,-164.329457364341
"113211",5425,214,2012,"r","HornLen","gaussian",2,0,-0.334625322997416,-164.329457364341
"11324",3278,341,2012,"r","HornLen","gaussian",3,0,0.665374677002584,-164.329457364341
"11325",13251,490,2012,"r","HornLen","gaussian",4,0,1.66537467700258,-164.329457364341
"11330",11892,399,2012,"r","HornLen","gaussian",4,0,1.66537467700258,-164.329457364341
"11337",5691,518,2012,"r","HornLen","gaussian",5,0,2.66537467700258,-164.329457364341
"11344",10880,690,2012,"r","HornLen","gaussian",9,0,6.66537467700258,-164.329457364341
"12379",955,341,1988,"r","HornLen","gaussian",1,0,-1.33462532299742,-69.3294573643411
